OBJECTID,pointid,grid_code,POINT_X,POINT_Y,POINT_Z
1533,1533,29,223076.191650390625000,632255.636352539062500,800.000000000000000
1534,1534,29,223088.610839843750000,632255.636352539062500,803.000000000000000
1535,1535,29,223101.030029296875000,632255.636352539062500,806.000000000000000
1536,1536,30,223113.449218750000000,632255.636352539062500,809.000000000000000
1537,1537,30,223125.868530273437500,632255.636352539062500,812.000000000000000
1538,1538,30,223138.287719726562500,632255.636352539062500,814.000000000000000
1539,1539,29,223150.706909179687500,632255.636352539062500,816.000000000000000
1540,1540,28,223163.126220703125000,632255.636352539062500,817.000000000000000
1541,1541,23,223175.545410156250000,632255.636352539062500,818.000000000000000
1542,1542,15,223187.964599609375000,632255.636352539062500,818.000000000000000
1543,1543,15,223200.383911132812500,632255.636352539062500,819.000000000000000
1544,1544,17,223212.803100585937500,632255.636352539062500,820.000000000000000
1545,1545,10,223225.222290039062500,632255.636352539062500,818.944900000002235
1546,1546,13,223237.641479492187500,632255.636352539062500,819.000000000000000
1547,1547,13,223250.060668945312500,632255.636352539062500,821.000000000000000
1548,1548,14,223262.479980468750000,632255.636352539062500,822.000000000000000
1549,1549,14,223274.899169921875000,632255.636352539062500,823.000000000000000
1550,1550,13,223287.318359375000000,632255.636352539062500,823.000000000000000
1551,1551,11,223299.737548828125000,632255.636352539062500,823.000000000000000
1552,1552,8,223312.156738281250000,632255.636352539062500,823.000000000000000
1553,1553,4,223324.575927734375000,632255.636352539062500,823.000000000000000
1554,1554,2,223336.995239257812500,632255.636352539062500,823.000000000000000
1555,1555,2,223349.414428710937500,632255.636352539062500,823.000000000000000
1556,1556,2,223361.833618164062500,632255.636352539062500,823.000000000000000
1557,1557,1,223374.252929687500000,632255.636352539062500,823.000000000000000
1558,1558,1,223386.672119140625000,632255.636352539062500,823.000000000000000
1559,1559,0,223399.091430664062500,632255.636352539062500,823.000000000000000
1560,1560,0,223411.510620117187500,632255.636352539062500,822.000000000000000
1561,1561,3,222778.130371093750000,632243.159179687500000,726.000000000000000
1562,1562,3,222790.549560546875000,632243.159179687500000,728.000000000000000
1563,1563,6,222802.968872070312500,632243.159179687500000,730.000000000000000
1564,1564,10,222815.388061523437500,632243.159179687500000,732.000000000000000
1565,1565,11,222827.807250976562500,632243.159179687500000,733.000000000000000
1566,1566,13,222840.226440429687500,632243.159179687500000,735.000000000000000
1567,1567,13,222852.645629882812500,632243.159179687500000,737.000000000000000
1568,1568,15,222865.064941406250000,632243.159179687500000,740.000000000000000
1569,1569,16,222877.484130859375000,632243.159179687500000,742.000000000000000
1570,1570,21,222889.903320312500000,632243.159179687500000,745.000000000000000
1571,1571,25,222902.322509765625000,632243.159179687500000,748.000000000000000
1572,1572,26,222914.741699218750000,632243.159179687500000,752.000000000000000
1573,1573,27,222927.161010742187500,632243.159179687500000,756.000000000000000
1574,1574,27,222939.580200195312500,632243.159179687500000,760.000000000000000
1575,1575,28,222951.999511718750000,632243.159179687500000,764.000000000000000
1576,1576,28,222964.418701171875000,632243.159179687500000,769.000000000000000
1577,1577,29,222976.837890625000000,632243.159179687500000,774.000000000000000
1578,1578,29,222989.257080078125000,632243.159179687500000,778.000000000000000
1579,1579,29,223001.676391601562500,632243.159179687500000,781.000000000000000
1580,1580,29,223014.095581054687500,632243.159179687500000,784.000000000000000
1581,1581,29,223026.514770507812500,632243.159179687500000,788.000000000000000
1582,1582,29,223038.933959960937500,632243.159179687500000,792.000000000000000
1583,1583,29,223051.353149414062500,632243.159179687500000,795.000000000000000
1584,1584,29,223063.772460937500000,632243.159179687500000,798.000000000000000
1585,1585,29,223076.191650390625000,632243.159179687500000,801.000000000000000
1586,1586,28,223088.610839843750000,632243.159179687500000,804.000000000000000
1587,1587,29,223101.030029296875000,632243.159179687500000,807.000000000000000
1588,1588,29,223113.449218750000000,632243.159179687500000,810.000000000000000
1589,1589,30,223125.868530273437500,632243.159179687500000,813.000000000000000
1590,1590,29,223138.287719726562500,632243.159179687500000,815.000000000000000
1591,1591,29,223150.706909179687500,632243.159179687500000,816.000000000000000
1592,1592,29,223163.126220703125000,632243.159179687500000,818.000000000000000
1593,1593,29,223175.545410156250000,632243.159179687500000,819.000000000000000
1594,1594,23,223187.964599609375000,632243.159179687500000,820.000000000000000
1595,1595,23,223200.383911132812500,632243.159179687500000,821.000000000000000
1596,1596,21,223212.803100585937500,632243.159179687500000,823.000000000000000
1597,1597,20,223225.222290039062500,632243.159179687500000,821.670899999997346
1598,1598,18,223237.641479492187500,632243.159179687500000,822.000000000000000
1599,1599,15,223250.060668945312500,632243.159179687500000,824.000000000000000
1600,1600,17,223262.479980468750000,632243.159179687500000,824.000000000000000
1601,1601,15,223274.899169921875000,632243.159179687500000,824.000000000000000
1602,1602,7,223287.318359375000000,632243.159179687500000,824.000000000000000
1603,1603,4,223299.737548828125000,632243.159179687500000,823.000000000000000
1604,1604,1,223312.156738281250000,632243.159179687500000,822.000000000000000
1605,1605,0,223324.575927734375000,632243.159179687500000,823.000000000000000
1606,1606,0,223336.995239257812500,632243.159179687500000,823.000000000000000
1607,1607,0,223349.414428710937500,632243.159179687500000,824.000000000000000
1608,1608,0,223361.833618164062500,632243.159179687500000,824.000000000000000
1609,1609,0,223374.252929687500000,632243.159179687500000,823.000000000000000
1610,1610,0,223386.672119140625000,632243.159179687500000,823.000000000000000
1611,1611,0,223399.091430664062500,632243.159179687500000,823.000000000000000
1612,1612,0,223411.510620117187500,632243.159179687500000,822.000000000000000
1613,1613,3,222778.130371093750000,632230.682006835937500,726.000000000000000
1614,1614,3,222790.549560546875000,632230.682006835937500,727.000000000000000
1615,1615,5,222802.968872070312500,632230.682006835937500,729.000000000000000
1616,1616,8,222815.388061523437500,632230.682006835937500,730.000000000000000
1617,1617,11,222827.807250976562500,632230.682006835937500,731.000000000000000
1618,1618,12,222840.226440429687500,632230.682006835937500,733.000000000000000
1619,1619,13,222852.645629882812500,632230.682006835937500,735.000000000000000
1620,1620,13,222865.064941406250000,632230.682006835937500,737.000000000000000
1621,1621,16,222877.484130859375000,632230.682006835937500,740.000000000000000
1622,1622,19,222889.903320312500000,632230.682006835937500,743.000000000000000
1623,1623,25,222902.322509765625000,632230.682006835937500,747.000000000000000
1624,1624,26,222914.741699218750000,632230.682006835937500,751.000000000000000
1625,1625,26,222927.161010742187500,632230.682006835937500,755.000000000000000
1626,1626,27,222939.580200195312500,632230.682006835937500,759.000000000000000
1627,1627,27,222951.999511718750000,632230.682006835937500,763.000000000000000
1628,1628,28,222964.418701171875000,632230.682006835937500,768.000000000000000
1629,1629,29,222976.837890625000000,632230.682006835937500,773.000000000000000
1630,1630,29,222989.257080078125000,632230.682006835937500,777.000000000000000
1631,1631,29,223001.676391601562500,632230.682006835937500,781.000000000000000
1632,1632,29,223014.095581054687500,632230.682006835937500,784.000000000000000
1633,1633,29,223026.514770507812500,632230.682006835937500,788.000000000000000
1634,1634,29,223038.933959960937500,632230.682006835937500,792.000000000000000
1635,1635,29,223051.353149414062500,632230.682006835937500,796.000000000000000
1636,1636,29,223063.772460937500000,632230.682006835937500,799.000000000000000
1637,1637,29,223076.191650390625000,632230.682006835937500,803.000000000000000
1638,1638,30,223088.610839843750000,632230.682006835937500,806.000000000000000
1639,1639,29,223101.030029296875000,632230.682006835937500,808.000000000000000
1640,1640,30,223113.449218750000000,632230.682006835937500,811.000000000000000
1641,1641,30,223125.868530273437500,632230.682006835937500,813.000000000000000
1642,1642,29,223138.287719726562500,632230.682006835937500,815.000000000000000
1643,1643,29,223150.706909179687500,632230.682006835937500,817.000000000000000
1644,1644,29,223163.126220703125000,632230.682006835937500,819.000000000000000
1645,1645,29,223175.545410156250000,632230.682006835937500,820.000000000000000
1646,1646,29,223187.964599609375000,632230.682006835937500,821.000000000000000
1647,1647,29,223200.383911132812500,632230.682006835937500,823.000000000000000
1648,1648,28,223212.803100585937500,632230.682006835937500,824.000000000000000
1649,1649,29,223225.222290039062500,632230.682006835937500,824.264699999999721
1650,1650,28,223237.641479492187500,632230.682006835937500,825.000000000000000
1651,1651,25,223250.060668945312500,632230.682006835937500,827.000000000000000
1652,1652,27,223262.479980468750000,632230.682006835937500,826.000000000000000
1653,1653,15,223274.899169921875000,632230.682006835937500,825.000000000000000
1654,1654,0,223287.318359375000000,632230.682006835937500,824.000000000000000
1655,1655,0,223299.737548828125000,632230.682006835937500,823.000000000000000
1656,1656,0,223312.156738281250000,632230.682006835937500,822.000000000000000
1657,1657,0,223324.575927734375000,632230.682006835937500,823.000000000000000
1658,1658,0,223336.995239257812500,632230.682006835937500,824.000000000000000
1659,1659,0,223349.414428710937500,632230.682006835937500,824.000000000000000
1660,1660,0,223361.833618164062500,632230.682006835937500,824.000000000000000
1661,1661,0,223374.252929687500000,632230.682006835937500,715.000000000000000
1662,1662,0,223386.672119140625000,632230.682006835937500,715.000000000000000
1663,1663,0,223399.091430664062500,632230.682006835937500,715.000000000000000
1664,1664,0,223411.510620117187500,632230.682006835937500,822.000000000000000
1665,1665,3,222778.130371093750000,632218.204711914062500,726.000000000000000
1666,1666,3,222790.549560546875000,632218.204711914062500,726.000000000000000
1667,1667,3,222802.968872070312500,632218.204711914062500,727.000000000000000
1668,1668,6,222815.388061523437500,632218.204711914062500,728.000000000000000
1669,1669,11,222827.807250976562500,632218.204711914062500,729.000000000000000
1670,1670,12,222840.226440429687500,632218.204711914062500,731.000000000000000
1671,1671,13,222852.645629882812500,632218.204711914062500,732.000000000000000
1672,1672,13,222865.064941406250000,632218.204711914062500,734.000000000000000
1673,1673,14,222877.484130859375000,632218.204711914062500,738.000000000000000
1674,1674,20,222889.903320312500000,632218.204711914062500,742.000000000000000
1675,1675,24,222902.322509765625000,632218.204711914062500,746.000000000000000
1676,1676,26,222914.741699218750000,632218.204711914062500,750.000000000000000
1677,1677,27,222927.161010742187500,632218.204711914062500,753.000000000000000
1678,1678,27,222939.580200195312500,632218.204711914062500,758.000000000000000
1679,1679,27,222951.999511718750000,632218.204711914062500,762.000000000000000
1680,1680,28,222964.418701171875000,632218.204711914062500,767.000000000000000
1681,1681,29,222976.837890625000000,632218.204711914062500,773.000000000000000
1682,1682,29,222989.257080078125000,632218.204711914062500,777.000000000000000
1683,1683,29,223001.676391601562500,632218.204711914062500,781.000000000000000
1684,1684,29,223014.095581054687500,632218.204711914062500,784.000000000000000
1685,1685,29,223026.514770507812500,632218.204711914062500,788.000000000000000
1686,1686,29,223038.933959960937500,632218.204711914062500,792.000000000000000
1687,1687,29,223051.353149414062500,632218.204711914062500,796.000000000000000
1688,1688,29,223063.772460937500000,632218.204711914062500,800.000000000000000
1689,1689,30,223076.191650390625000,632218.204711914062500,804.000000000000000
1690,1690,30,223088.610839843750000,632218.204711914062500,807.000000000000000
1691,1691,30,223101.030029296875000,632218.204711914062500,810.000000000000000
1692,1692,30,223113.449218750000000,632218.204711914062500,812.000000000000000
1693,1693,29,223125.868530273437500,632218.204711914062500,815.000000000000000
1694,1694,29,223138.287719726562500,632218.204711914062500,816.000000000000000
